"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation"
"69",69,12,"FMR1","978",482,"Mut","Pl","F","G12","4a","4a","4a","G12aStart.4.","G12aPre.4.","G12aPost.4.","12-FMR1-482","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-482_processed/G12aPost.4.RegReady/stats-volumes/concat_of_G12aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-482-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-482_processed/G12aPost.4.RegReady/stats-volumes/concat_of_G12aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-482-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.97693233753011,0.283312912697379,0.0953482655280551,2.35122263846836,1.17435973094185,0.266284277941149,10.997668215657,0.199892794014212,0.339321994984182,0.235525195369126,0.0997437610461381,2.06994275303965,8.34060113282126,1.82621915432088,16.6058748051226,0.547579504522041,1.28131686548705,2.02982206096454,3.31935779184982,0.345010137721929,0.0599606597517569,0.79190008608188,0.0591582237985607,0.0454320303737081,0.643749269517315,0.127526061011275,0.0849305368338929,0.0369720260842413,0.650829078067334,0.012397953738037,4.53491235942931,2.22447062162261,0.0807058585436787,0.628895238810895,0.0632818709564125,0.242590464316085,0.591498182498159,0.642815114587854,0.115550977376053,0.0595643304207193,0.597966298049832,0.238796069892321,6.3286065431788,3.17741321687494,0.892004910559919,5.47301727742905,0.83562041463326,0.37080241513217,0.883401682883696,4.10243261695118,0.176462078950212,0.0423619403150803,0.516262172478681,0.184852367016091,0.135634124552273,0.225442630632467,4.51609720452814,0.0137940830530628,0.197329585159352,3.76468740707033,0.214678956087777,0.0298587307242339
"70",70,12,"FMR1","97",504,"Wt","Pl","F","G12","5a","5a","5a","G12aStart.5.","G12aPre.5.","G12aPost.5.","12-FMR1-504","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aStart.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aStart.5.RegReady/stats-volumes/concat_of_G12aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aStart.5.RegReady/stats-volumes/concat_of_G12aStart.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.75404814685863,0.281388197369333,0.0894427420748491,2.36717847238347,1.12389866538589,0.269867305942003,11.3885779002173,0.196272260880311,0.325082389332818,0.210981905713169,0.109659356047432,1.97943418284238,8.84418124776494,1.8483705747677,16.8349791041219,0.537048423463863,1.26428851833189,2.11361977202565,3.44545432222196,0.320914685825919,0.064525088159917,0.768654170045994,0.0549735427909493,0.0458349012996195,0.634290544854584,0.127199528962125,0.0884485038791708,0.0343098312406451,0.640653228090788,0.011559819939266,4.34878866323116,2.23675020587024,0.0721461373697686,0.649670266164605,0.0582732698686824,0.235459162549222,0.589813163633539,0.629630969565429,0.112307528964238,0.0591731244682451,0.583193681097994,0.234648135311701,6.11150632727144,3.12766464442219,0.854595605739972,5.20648628352126,0.797728241446169,0.365753843256157,0.934232600378612,3.90981619063259,0.173092066650972,0.0436562917118187,0.526869717489511,0.181884333215345,0.130503268305909,0.238934739144136,4.58648314301303,0.013427929847018,0.191141915017567,3.78580732432977,0.207645870932087,0.0277780227451288
"71",71,12,"FMR1","97",504,"Wt","Pl","F","G12","5a","5a","5a","G12aStart.5.","G12aPre.5.","G12aPost.5.","12-FMR1-504","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPre.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aPre.5.RegReady/stats-volumes/concat_of_G12aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-504_processed/G12aPre.5.RegReady/stats-volumes/concat_of_G12aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-504-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.88551110774028,0.297439108128102,0.0964833679943766,2.4156967514824,1.14879483027074,0.279292855850158,11.2524701055427,0.199148149348634,0.339860982807408,0.221127671463243,0.10578607100619,1.89828041913473,8.83730697358643,1.63037756453003,16.3700003514024,0.549121315735595,1.27067672085967,2.07172427220557,3.32949626615517,0.341332263479856,0.0619792501319689,0.767459527375383,0.05653148361342,0.045113724900244,0.635689866789247,0.129613779404512,0.0867970008248924,0.0369111513742905,0.633906763312815,0.0116952685180289,4.42569739290625,2.20979789357486,0.0762184493232574,0.625357927105363,0.0594717409105091,0.242554797545781,0.610771060600097,0.630071657212286,0.113702766686589,0.0584744582302175,0.585881439065001,0.24455964256133,6.23882038345388,3.16508684707556,0.901684368255302,5.45963517962005,0.824684205598594,0.368283326040382,0.912528570470322,4.07011565306696,0.18196976804839,0.0451778863514905,0.501230305335226,0.182779044621434,0.135867172582727,0.230256240610107,4.59838092068725,0.0142060495882696,0.210530077830796,3.82908843261142,0.210616014255821,0.0308753632059935
"72",72,12,"FMR1","97",506,"Mut","Pl","F","G12","7a","7a","7a","G12aStart.7.","G12aPre.7.","G12aPost.7.","12-FMR1-506","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aStart.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aStart.7.RegReady/stats-volumes/concat_of_G12aStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aStart.7.RegReady/stats-volumes/concat_of_G12aStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.84541925083091,0.276141319528664,0.0888426129417946,2.34772329200589,1.14639236702034,0.261207236651843,11.166112493459,0.195939462547814,0.337206156642498,0.197636081639522,0.101890283200889,2.03667744705615,9.07803735332185,1.92625950140324,17.2604809123065,0.537701511355445,1.23619657090816,2.03632119234248,3.33119017095246,0.337907566030497,0.0598506111290883,0.781137864201929,0.0534559988101636,0.0454283245506089,0.612725978358366,0.126521449092612,0.0901633461072077,0.034367339287002,0.593022540054652,0.011682533598535,4.31922384847426,2.16921495506687,0.0747775284474531,0.609202092966192,0.056485011239072,0.238975624269406,0.575841402722959,0.625940378885185,0.110458949453113,0.0576985575080537,0.571511304364071,0.241443060801203,5.96526929096417,3.08680487587383,0.885960002038034,5.28634477845778,0.833339264535025,0.358283608930778,0.906557719831634,3.87917864655856,0.184140154297692,0.0448615772317559,0.518710765389542,0.186058491560413,0.134687517362775,0.222564787655769,4.45061266459385,0.013339604661219,0.195481723260298,3.81103962827814,0.202340375472359,0.03001304151238
"73",73,12,"FMR1","97",506,"Mut","Pl","F","G12","7a","7a","7a","G12aStart.7.","G12aPre.7.","G12aPost.7.","12-FMR1-506","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPre.7.RegReady/stats-volumes/concat_of_G12aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPre.7.RegReady/stats-volumes/concat_of_G12aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.91832878894781,0.28177998454404,0.0882333528191756,2.39327983148675,1.14536255431573,0.260551385796,11.196565274886,0.196973040759424,0.351473728383447,0.210129825617739,0.106928174108258,1.9947754568502,8.63051153687652,1.83737274101325,16.7684836038506,0.561512282430721,1.24381006910297,2.03543379371488,3.30810169415913,0.35225137359816,0.0599319813888902,0.778650300981688,0.0564077712638347,0.0457488446554812,0.634346184849703,0.124555878893128,0.0894521679026408,0.0346360994762015,0.615427838428923,0.0119464332648578,4.45283407326746,2.18927749070608,0.0765950002713234,0.617602031078609,0.0602048580611753,0.245610236754322,0.595862359996112,0.634728052743624,0.11099121868516,0.0575299335882512,0.602445646843774,0.245772284344428,6.20365236481539,3.15740026751722,0.891107315123921,5.4228417935212,0.842834646515709,0.367082528175067,0.903050709901943,4.02396113128994,0.191671164922044,0.0420779519451206,0.501553856914635,0.184401943557744,0.132659538785253,0.222836054739103,4.42467977907237,0.0135323681732818,0.209084425998625,3.80907234678788,0.20350531359863,0.0305793179385378
"74",74,12,"FMR1","97",506,"Mut","Pl","F","G12","7a","7a","7a","G12aStart.7.","G12aPre.7.","G12aPost.7.","12-FMR1-506","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12aPost.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPost.7.RegReady/stats-volumes/concat_of_G12aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-506_processed/G12aPost.7.RegReady/stats-volumes/concat_of_G12aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-506-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.96374714815462,0.28510397170273,0.0903432769454684,2.45224148482978,1.18498623220154,0.266365772551244,11.372339571708,0.208664683356823,0.340991229626741,0.223654740557831,0.10259819396128,2.10362640471778,8.38412726225871,1.90810864679236,16.4945081515306,0.55947772224873,1.26461814495487,2.01663626476837,3.31004838904651,0.345886005930005,0.0614561148906523,0.797451290309966,0.0552054551140977,0.0449102375296415,0.63019654758665,0.123982332453723,0.0905048562090839,0.0342636721290462,0.647629237474956,0.0119610686644793,4.48047502325447,2.22165014567616,0.0821912598303767,0.637437715399273,0.0588990837030861,0.243933653868982,0.588077731116578,0.629294623209516,0.109077165749903,0.0581496366685928,0.601018675192349,0.246579366474859,6.30415561710453,3.18731514555131,0.903058484184848,5.32984041726647,0.842572586576635,0.368800894456696,0.896727245700738,4.00710889875297,0.177975427520429,0.0428608863472389,0.50263830574531,0.187044330675236,0.131469637770204,0.226869457696482,4.41509309808341,0.0136859195680058,0.204967667216386,3.69110106992883,0.204570156246931,0.0297265632568736
"75",75,12,"FMR1","868",521,"Mut","Oxt","F","G12","2b","2b","2b","G12bStart.2.","G12bPre.2.","G12bPost.2.","12-FMR1-521","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bStart.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bStart.2.RegReady/stats-volumes/concat_of_G12bStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bStart.2.RegReady/stats-volumes/concat_of_G12bStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.87659595376305,0.286690920247769,0.0918836910120615,2.29177370155321,1.15803596858854,0.265352940522438,11.0499536918515,0.185577441528735,0.324791431581447,0.205630336881108,0.101636769618473,2.00722088745875,9.16329139848854,1.77082032345662,17.1394035618025,0.529402444450877,1.21259425161675,2.03067767602125,3.37251045615085,0.337449228627271,0.0663897868371108,0.775575268819132,0.0539719878442209,0.0466113145232513,0.607779290891824,0.125770438716578,0.0906662322232106,0.0359860886152257,0.611507579150456,0.0124072318548392,4.33583286464543,2.22349611681311,0.0691073574056379,0.614807718996432,0.0631531743322103,0.236461405716387,0.585663219022722,0.625766249236725,0.113856884334762,0.0604650549129971,0.574028655959199,0.245627057722879,6.02795741181036,3.10728355153979,0.921519309139171,5.3181169112632,0.857211687391745,0.365026120111004,0.889119088854764,3.90646693829133,0.179200153244053,0.0421886182771235,0.509416781135144,0.18684618789856,0.131354908456444,0.218112046508105,4.53519168476914,0.0137766960682669,0.195071771559395,3.78493417647814,0.205249576981298,0.0297323264268741
"76",76,12,"FMR1","868",521,"Mut","Oxt","F","G12","2b","2b","2b","G12bStart.2.","G12bPre.2.","G12bPost.2.","12-FMR1-521","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPre.2.RegReady/stats-volumes/concat_of_G12bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPre.2.RegReady/stats-volumes/concat_of_G12bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.95465528476757,0.286479371975766,0.0951615360332151,2.35269450856541,1.18215924677672,0.271587082380463,11.096572647661,0.195632022440322,0.350728316506824,0.216975389506203,0.10826016144462,2.02298028435361,8.65083019179234,1.78462226055613,16.7338653988314,0.553365110181649,1.27835126310849,2.04180814429582,3.31381244068311,0.349375714195528,0.0629894607333788,0.803794528377733,0.0533034917969638,0.045684946862854,0.626666621813814,0.126957803729817,0.0906301053155331,0.0371957102520875,0.633306552281311,0.0134167348238068,4.46732597170088,2.24042666904089,0.0736499620589536,0.635375036106652,0.064789351750856,0.244049164890197,0.601090304081581,0.639828769961341,0.11572642598873,0.0607726875999556,0.588790289110155,0.257427815538564,6.09286397885306,3.16544653210613,0.908355286695584,5.38464520782955,0.862963944843409,0.379237542653174,0.912747456130831,4.00504202027859,0.188236581558857,0.0435104138966973,0.491111516266489,0.194226865508587,0.135541635021385,0.225491897340893,4.49300790566401,0.0137314059225364,0.201919037484103,3.73346210124286,0.214206244810602,0.0311376460203753
"77",77,12,"FMR1","868",521,"Mut","Oxt","F","G12","2b","2b","2b","G12bStart.2.","G12bPre.2.","G12bPost.2.","12-FMR1-521","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPost.2.RegReady/stats-volumes/concat_of_G12bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-FMR1-521_processed/G12bPost.2.RegReady/stats-volumes/concat_of_G12bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-FMR1-521-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.96739719846501,0.291440053416829,0.0963043454516152,2.38490714306545,1.19493686387645,0.276371394512238,11.3272984634962,0.200537994700804,0.346255769279068,0.230053213645248,0.107707640181243,2.11764928801817,8.11142881352897,1.90576477854867,16.4729137152906,0.554937890061865,1.32128489413846,2.01561815143034,3.29341731254125,0.343488724028993,0.0650281657866886,0.803996662259559,0.0550438201493874,0.0457278911063537,0.63553154483502,0.128916662130476,0.0938372501960075,0.0367270886398762,0.656231090067081,0.0134543540416591,4.52844661615902,2.29317729871154,0.0801320722851904,0.64711177175872,0.0641657254660447,0.246819653695127,0.603603195779499,0.646931922202499,0.117107981146513,0.0610115339606791,0.603584548400134,0.253534701710321,6.26858032547662,3.18651345475852,0.924063535366123,5.32027462395837,0.861143735002982,0.381302448036717,0.896697527215937,4.05171343721288,0.179067805420337,0.0418398397246778,0.505868860803728,0.191069468096341,0.137639867620759,0.224937012735091,4.40279948499193,0.0139963405342554,0.197042137516136,3.72519221666461,0.219805287795165,0.0306173929039546
"78",78,12,"SH3","921",473,"Wt","Oxt","S","G12","4b","4b","4b","G12bStart.4.","G12bPre.4.","G12bPost.4.","12-SH3-473","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bStart.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bStart.4.RegReady/stats-volumes/concat_of_G12bStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bStart.4.RegReady/stats-volumes/concat_of_G12bStart.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,2.8210652748061,0.301267692668812,0.096178830647083,2.13538504885626,1.1441086266042,0.274587886748659,9.78731177635707,0.188023169618266,0.320536638959254,0.224810490469587,0.107887218145639,2.02431248220443,9.22734501744417,1.65034682400935,17.0824844181893,0.580094071559234,1.18910455309129,2.10442248525326,3.44134207740899,0.327561221806747,0.0622649472846427,0.829565323125988,0.0537293289398018,0.0473505198626186,0.736136618706767,0.149125318745396,0.0893175553781548,0.0369495521936227,0.661861696891329,0.0151221312896171,4.479811305107,2.414287460918,0.0690685414806619,0.622956592339089,0.0552910855758359,0.239397547227452,0.626645769864402,0.756821940881769,0.113750914101705,0.0639922008220331,0.592474164219389,0.245270095918882,5.93981141986787,3.24236110355923,0.860275219249901,5.27014680075398,0.783331852562307,0.388536700895879,0.897883490498317,4.02448427209301,0.179494970878696,0.0449307388970371,0.48252965612213,0.195221450451205,0.153166856683169,0.22360631154183,4.76550354342012,0.0148746974648086,0.19066459984395,4.03259284736343,0.291217351639867,0.0299997004914148
"79",79,12,"SH3","921",473,"Wt","Oxt","S","G12","4b","4b","4b","G12bStart.4.","G12bPre.4.","G12bPost.4.","12-SH3-473","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPre.4.RegReady/stats-volumes/concat_of_G12bPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPre.4.RegReady/stats-volumes/concat_of_G12bPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,2.85223067946323,0.314453258181643,0.096059867165375,2.17124945267731,1.16625433229811,0.277521408196134,9.74967087584672,0.191067507360816,0.315126207509636,0.227283579210643,0.102509187332519,2.09116825623642,8.83721110940537,1.73927896634678,16.820636650861,0.577441577193543,1.22971843504768,2.10633175014033,3.44161887779627,0.326119329042196,0.0617096269195428,0.814784717151131,0.0547425788722648,0.0463333629927717,0.71766593451515,0.147481927556083,0.0853980715081024,0.035628772686285,0.683893840740458,0.014001804868035,4.48882966149802,2.39619027566417,0.0743706314848261,0.639711391357606,0.0552337345884345,0.247533880358339,0.636938602810103,0.755170187652576,0.107931859410254,0.0634403430293847,0.605289439883033,0.257149578372931,6.06707959182804,3.19382656073477,0.887235156053272,5.64645318963072,0.802737234758472,0.388666222645711,0.879033417079238,4.02585042743091,0.174321407370346,0.0421822684024534,0.457732611680755,0.192170541553643,0.148009673890599,0.22524652689645,4.79795935456463,0.0154350740172346,0.193877594475824,3.9433309213182,0.2680096235817,0.0284610708558196
"80",80,12,"SH3","921",473,"Wt","Oxt","S","G12","4b","4b","4b","G12bStart.4.","G12bPre.4.","G12bPost.4.","12-SH3-473","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G12bPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPost.4.RegReady/stats-volumes/concat_of_G12bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/12-SH3-473_processed/G12bPost.4.RegReady/stats-volumes/concat_of_G12bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_12-SH3-473-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,2.87590287693852,0.314509221985663,0.100676138881746,2.16686851527028,1.19099302037442,0.28613244975653,9.73770854691823,0.196045967968957,0.319381152196757,0.232645017609122,0.104086273664972,2.06536619159376,8.8377327865465,1.57262915669739,16.4547594622074,0.596061509860718,1.26195787183563,2.0143412220557,3.40389153118438,0.334593362413138,0.0614407814140253,0.823319091850437,0.055090727911144,0.0467201099601254,0.779267304321774,0.153225034019453,0.096015224737619,0.0363465545471386,0.679459454185329,0.0154817312190527,4.52804622993024,2.48769432879943,0.0739681966568232,0.653214945455658,0.0573850367867798,0.254801317307467,0.661231223186139,0.843762367614485,0.110494445989904,0.0652224639331746,0.607326075110957,0.25407332266446,6.18596353925728,3.20610554182316,0.885293475450846,5.52891756153761,0.814431993018313,0.399107720068023,0.874922620595091,4.15251762437144,0.176907323783595,0.0430529897141158,0.451916308711568,0.191301675402093,0.156584864907229,0.22739305324671,4.79263660977236,0.0151800626366322,0.205754300562092,3.94638625953251,0.304965993054358,0.0307922389935218
