"","X","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9","amygdala","anterior_commissure_pars_anterior","anterior_commissure_pars_posterior","arbor_vita_of_cerebellum","basal_forebrain","bed_nucleus_of_stria_terminalis","cerebellar_cortex","cerebellar_peduncle_inferior","cerebellar_peduncle_middle","cerebellar_peduncle_superior","cerebral_aqueduct","cerebral_cortex_entorhinal_cortex","cerebral_cortex_frontal_lobe","cerebral_cortex_occipital_lobe","cerebral_cortex_parieto_temporal_lobe","cerebral_peduncle","colliculus_inferior","colliculus_superior","corpus_callosum","corticospinal_tract_pyramids","cuneate_nucleus","dentate_gyrus_of_hippocampus","facial_nerve_cranial_nerve_7","fasciculus_retroflexus","fimbria","fornix","fourth_ventricle","fundus_of_striatum","globus_pallidus","habenular_commissure","hippocampus","hypothalamus","inferior_olivary_complex","internal_capsule","interpedunclar_nucleus","lateral_olfactory_tract","lateral_septum","lateral_ventricle","mammillary_bodies","mammilothalamic_tract","medial_lemniscus_medial_longitudinal_fasciculus","medial_septum","medulla","midbrain","nucleus_accumbens","olfactory_bulbs","olfactory_tubercle","optic_tract","periaqueductal_grey","pons","pontine_nucleus","posterior_commissure","pre_para_subiculum","stratum_granulosum_of_hippocampus","stria_medullaris","stria_terminalis","striatum","subependymale_zone_rhinocele","superior_olivary_complex","thalamus","third_ventricle","ventral_tegmental_decussation","brainvolumes"
"208",208,16,"SH3",NA,1109,"Mut","Pl","S","G16","6a","6a","6a","G16aStart.6.","G16aPre.6.","G16aPost.6.","16-SH3-1109","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16aPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1109_processed/G16aPost.6.RegReady/stats-volumes/concat_of_G16aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1109-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1109_processed/G16aPost.6.RegReady/stats-volumes/concat_of_G16aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1109-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,13.3050498177208,1.4096254517664,0.448650993147589,9.7572449432687,5.47645483814475,1.27748956481723,43.1898365234311,0.828248859004945,1.41445530729969,1.0439589350382,0.513674729082798,9.04657154686753,39.4146376487711,7.7853988176287,74.5012057663475,2.61486910473685,5.71838636048527,9.37519496241543,15.0564228378166,1.42719050123541,0.281447506904425,3.59612158729791,0.244395772814487,0.209011855287172,3.19776920241458,0.667666737326496,0.429502282117331,0.164997464931569,3.14785451983868,0.0662132080945339,19.9251425154769,10.9421912941378,0.318345540572307,2.93243337713328,0.236223176930826,1.12196469721742,2.87027729383453,3.18750846191868,0.49782914390542,0.29229092969148,2.72749476601359,1.15185178857311,27.0865970152844,14.625882975476,4.06857849389072,24.9094917188894,3.71338669609321,1.78837817402486,4.06052738583557,18.0123273023654,0.740496570389367,0.186897099942891,2.18676774552803,0.851237100867567,0.673882803956007,1.00740763886282,21.3424221612963,0.0670461549814224,0.883912144262453,17.7007261557625,1.16499315581439,0.132511232851797,447.016570357834
"209",209,16,"SH3",NA,1114,"Mut","Pl","S","G16","7a","7a","7a","G16aStart.7.","G16aPre.7.","G16aPost.7.","16-SH3-1114","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16aStart.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1114_processed/G16aStart.7.RegReady/stats-volumes/concat_of_G16aStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1114-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1114_processed/G16aStart.7.RegReady/stats-volumes/concat_of_G16aStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1114-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,11.443190750298,1.31815053260734,0.391058940859495,9.10942127593243,4.81609941929552,1.14529778876719,41.6946921993774,0.748132284281024,1.29626250333325,0.904990268590755,0.422039594360324,8.58676944718789,40.5749112480477,7.33772071609124,71.5571559111432,2.24720793825046,5.04108572150746,8.62239393132942,13.8894574897561,1.25278646533258,0.232744983411228,3.29291328994589,0.213600470103286,0.197507084344107,2.69906428149244,0.600899529625414,0.355091349347053,0.146588425201698,2.63719313396894,0.0532014219301634,17.5925380037523,9.8238774007811,0.278359684532758,2.48759375564498,0.219114555203315,0.961884341763431,2.56883681191828,2.54855980412441,0.463928847842069,0.265787376999665,2.27891663167216,1.06404567490349,23.7463863545124,12.9576050146886,3.74120438880404,19.3050627473674,3.24830550254084,1.48037722985207,3.73823514875401,16.1498997821121,0.720465641446238,0.174643352644725,2.07465224803882,0.77958597208604,0.630583293444607,0.864795587375166,19.4946705410678,0.0660841045978044,0.724702979683535,16.4849007116964,1.05406699467713,0.119934222700574,410.937233102947
"210",210,16,"SH3",NA,1114,"Mut","Pl","S","G16","7a","7a","7a","G16aStart.7.","G16aPre.7.","G16aPost.7.","16-SH3-1114","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16aPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1114_processed/G16aPre.7.RegReady/stats-volumes/concat_of_G16aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1114-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1114_processed/G16aPre.7.RegReady/stats-volumes/concat_of_G16aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1114-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,12.3235058564469,1.31924075381024,0.413390555177867,9.41577911846261,4.89466142825879,1.1805971915566,42.5174030780881,0.786330588725623,1.38028320492548,0.899904862834003,0.455838421482348,8.7312857863905,39.7915030563679,7.16354367419829,72.2582770555763,2.45060576239714,5.2186063137542,8.77078550457147,14.2265525778711,1.37060639885684,0.245608263831574,3.39231799646109,0.229209709759552,0.206057663601608,2.93389207365168,0.6239580607023,0.381587460731292,0.159117995282042,2.81858505440903,0.0561769450935582,18.4667321161051,10.1338118739846,0.316084881725899,2.62089423973283,0.23863767046231,1.06164676561283,2.66156581437072,2.91219804825782,0.470765309218082,0.260931709076458,2.47873637852203,1.06170565727944,25.3225194055448,13.4888873418837,3.83008955152464,23.3418559628443,3.45011312618702,1.58959430292116,3.727308975915,17.182155143429,0.760712556293835,0.18627377257588,2.05180727318074,0.791095435341834,0.654730640367731,0.898084953470772,20.0966123575868,0.0639773181194603,0.830015007157205,16.7005019865713,1.13345394592133,0.121639874267923,425.520351808729
"211",211,16,"SH3",NA,1114,"Mut","Pl","S","G16","7a","7a","7a","G16aStart.7.","G16aPre.7.","G16aPost.7.","16-SH3-1114","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16aPost.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1114_processed/G16aPost.7.RegReady/stats-volumes/concat_of_G16aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1114-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1114_processed/G16aPost.7.RegReady/stats-volumes/concat_of_G16aPost.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1114-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,11.9937140233348,1.28146040311803,0.398136143908278,9.32205421853621,4.87843178151013,1.14458958608504,42.1928940282685,0.776685341718366,1.3258229136708,0.933996517043287,0.421052029907242,8.75472297569158,35.8448138634807,7.6563785740727,70.9020989358793,2.3539779728286,5.25738763559789,8.42238096955338,13.8351025996295,1.3447886389629,0.237247910771592,3.28203033610036,0.227229184347272,0.19817258224114,2.78558608722311,0.602334182718924,0.367959141521901,0.149619647926993,2.84155590455174,0.0514047088996377,18.387229248682,9.88434103152799,0.330157897912536,2.61147429249694,0.226781741876732,0.964513629732679,2.61814386347262,2.7987869844061,0.473603867065788,0.255033025863442,2.52461890868704,1.0472401385329,24.909123537009,13.1719096975725,3.69512213792795,22.4210824554917,3.31928842386954,1.57862951131994,3.59610724256716,16.5772870066053,0.724279806855645,0.161169314208792,2.02147172684709,0.771148081814915,0.598050896879513,0.881942215078463,19.4875127753761,0.0635418877321261,0.779390028580053,15.8480033279131,1.01724723450288,0.125228448296817,413.653089225805
"212",212,16,"SH3",NA,1115,"Mut","Oxt","S","G16","1b","1b","1b","G16bStart.1.","G16bPre.1.","G16bPost.1.","16-SH3-1115","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bStart.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1115_processed/G16bStart.1.RegReady/stats-volumes/concat_of_G16bStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1115-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1115_processed/G16bStart.1.RegReady/stats-volumes/concat_of_G16bStart.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1115-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,11.2611977228284,1.32290919176163,0.412267659836166,9.10225490287625,4.85378156067274,1.18397199242682,41.2819569358065,0.766533220062403,1.25530032639836,0.943545167980043,0.424145226560689,8.51596620485193,41.0946192873726,7.8256671517947,71.22098786549,2.20280645223523,5.10910664711766,8.49534962196838,14.0861841219653,1.25332672482253,0.269595882399743,3.30551077537975,0.219876087547533,0.19215490359946,2.70981458626532,0.592756907878267,0.36679495917374,0.157254400461089,2.74875945879778,0.0602533366912717,17.5484424750673,9.78630194751019,0.271627091987077,2.62822667516583,0.218413870747425,0.990326268145223,2.55230972881053,2.52966472465211,0.435784235685741,0.274786583774929,2.26499126095663,1.05158419342154,24.1363391756773,12.6238326899992,3.72629924952515,21.1557254889441,3.2455961370858,1.4974258222731,3.69153970830375,16.1844977643175,0.688142754113178,0.171467522123351,2.12780011983914,0.776743483739015,0.64920003419468,0.93399825595691,19.3280815937453,0.0656243789713704,0.744195251122559,16.7516074003348,1.05391329149168,0.11158228284394,413.450720743549
"213",213,16,"SH3",NA,1115,"Mut","Oxt","S","G16","1b","1b","1b","G16bStart.1.","G16bPre.1.","G16bPost.1.","16-SH3-1115","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1115_processed/G16bPre.1.RegReady/stats-volumes/concat_of_G16bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1115-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1115_processed/G16bPre.1.RegReady/stats-volumes/concat_of_G16bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1115-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,12.0685356848775,1.33736411709284,0.424780280378728,9.26572670893716,5.01591306331829,1.22905691965187,41.9962095064349,0.813686477826032,1.38746672157372,0.957262901576273,0.469581071353298,8.63034632792594,40.6825550370369,7.21163299622924,72.2363309479341,2.43573487525826,5.2047196994565,8.80169710137272,14.4813438991233,1.39528695185407,0.263107881740658,3.40163847678229,0.234526809698177,0.19865209503154,2.94946725666954,0.634967810401811,0.386094135376343,0.154336928796842,2.7650228572926,0.0638739720925675,18.4633061681339,10.2336959284147,0.310614541538934,2.64382686640476,0.241901034533941,1.07061619744466,2.68576412616519,2.86971842953841,0.458980024982352,0.281540942270303,2.46051389319517,1.09309833508815,25.5570106558398,13.5374208558585,3.79820505647925,22.9049487985486,3.43942529817616,1.61101173370452,3.74018568708055,17.4654012075195,0.747852346895767,0.172080268163725,2.10383703106591,0.798929082465998,0.667094615997137,0.939547108098569,19.9133623656486,0.064979845457508,0.835664944290435,17.0888370024795,1.12858258571974,0.125397090062926,426.550269580357
"214",214,16,"SH3",NA,1115,"Mut","Oxt","S","G16","1b","1b","1b","G16bStart.1.","G16bPre.1.","G16bPost.1.","16-SH3-1115","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1115_processed/G16bPost.1.RegReady/stats-volumes/concat_of_G16bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1115-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1115_processed/G16bPost.1.RegReady/stats-volumes/concat_of_G16bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1115-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,11.7964779240785,1.30285879974653,0.415240199594695,9.43287369267265,5.02726561408093,1.19744270663381,41.0577471742069,0.781520404055703,1.32367455201893,0.964996290797502,0.428955412605409,8.47498964436208,39.0074181869909,7.37775068134319,70.0381302097872,2.37528589658327,5.25929701098927,8.81420835078535,14.3418275747525,1.33951105320194,0.247337284861442,3.35958368314483,0.240738230435479,0.196534702424895,2.87064864127981,0.614980115029225,0.373352478261389,0.154751585574946,2.90374840511529,0.0564168240180518,18.5309168570513,10.0535802185068,0.311796495506066,2.73703694507472,0.226487372632874,1.01583502516252,2.69723498458904,2.77976610052236,0.460666388757836,0.276180003203444,2.49396598025853,1.08182533402877,25.4423324409649,13.3846869660596,3.74080808464935,22.7853281916791,3.34451229161243,1.5930281254052,3.63439213159853,17.1054197031109,0.70611547567497,0.172185035897879,2.04103968935377,0.801532401380686,0.642899732967399,0.94149654724949,19.8156491158197,0.0627965428668231,0.823822716974602,16.8469564733336,1.02128313899985,0.125411753854619,419.47255159418
"215",215,16,"SH3",NA,1129,"Mut","Pl","S","G16","2b","2b","2b","G16bStart.2.","G16bPre.2.","G16bPost.2.","16-SH3-1129","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bStart.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1129_processed/G16bStart.2.RegReady/stats-volumes/concat_of_G16bStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1129-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1129_processed/G16bStart.2.RegReady/stats-volumes/concat_of_G16bStart.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1129-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,12.1626242613799,1.35126169035435,0.4130547784283,9.41079724290337,4.94437546540485,1.20170647299758,42.9997166765692,0.774082866017085,1.33467198665732,0.932622399023162,0.489047070729035,9.2658588209558,40.1303085795547,8.25641143712614,72.9599718700656,2.31930974667936,5.2877157420458,8.8895256824782,14.8305534756233,1.32880063671281,0.257987867282216,3.45187336553654,0.227007558483256,0.209813744901893,3.04638243626886,0.636339095826903,0.391404878874152,0.156966326121854,2.90860624082949,0.065534641321354,18.364236094757,10.1611477159052,0.28159666133261,2.6823154272231,0.219064934474655,1.03674136017664,2.65709786931949,2.86196862868658,0.452478831981711,0.2636220835148,2.463979850164,1.08679502759189,24.7987358143599,13.3932662913828,3.82075942933369,22.3508396509354,3.32730627073249,1.59683102594504,3.9662343206472,16.4569792893702,0.700601642211133,0.188741508973616,2.24121907072879,0.812019955877275,0.675307810468638,0.947881946076391,20.1213369221173,0.0695904898382058,0.752936028835917,17.0059284018813,1.19360865324584,0.127173944303186,427.712676009544
"216",216,16,"SH3",NA,1129,"Mut","Pl","S","G16","2b","2b","2b","G16bStart.2.","G16bPre.2.","G16bPost.2.","16-SH3-1129","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bPre.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1129_processed/G16bPre.2.RegReady/stats-volumes/concat_of_G16bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1129-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1129_processed/G16bPre.2.RegReady/stats-volumes/concat_of_G16bPre.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1129-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,12.4161717115582,1.28904144924528,0.418985546599301,9.33793545958162,5.06504241492978,1.18638324201305,42.6071285281448,0.802152711024644,1.5732906650861,0.937581323300649,0.462347580782796,9.41881400511003,35.8362840562045,9.03205929990759,71.8669812333435,2.53838331457859,5.57672834427509,8.28114971061703,14.5510165165143,1.55299203238551,0.247182958544526,3.53764863421675,0.23458832784803,0.204261068678524,3.11204636297959,0.644114623922781,0.375613952764548,0.15065005900417,3.04698001944266,0.0644981697347722,18.5493490828018,10.7178812055968,0.32654947232886,2.86922187231447,0.260619692864604,1.0538862204507,2.67732833839738,2.94930058238989,0.487832798367882,0.275366392658838,2.61878476190604,1.11082574028593,24.4479229768016,13.6339324573836,3.77530713759382,23.4428224063551,3.57773340639729,1.68843441672038,3.77453227841227,18.4485305227028,0.858496699314788,0.173490939999642,2.20906413419925,0.818525272230966,0.659208025551823,1.0002779833833,19.7279380705782,0.0611589768325053,0.943894017661493,16.9228481014476,1.14657259879019,0.13184156813613,427.707531473195
"217",217,16,"SH3",NA,1129,"Mut","Pl","S","G16","2b","2b","2b","G16bStart.2.","G16bPre.2.","G16bPost.2.","16-SH3-1129","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bPost.2.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1129_processed/G16bPost.2.RegReady/stats-volumes/concat_of_G16bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1129-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1129_processed/G16bPost.2.RegReady/stats-volumes/concat_of_G16bPost.2.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1129-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0,12.7440295747536,1.32377613464195,0.422917946542611,9.56913098306779,5.23737061186887,1.2316382583018,42.6864522571856,0.79540404893793,1.40475964691027,0.991192351434874,0.459849766492298,9.28796828724907,37.1735239859305,7.88309861841869,71.2065361596021,2.51567442128292,5.43054666284023,8.84389531342259,14.4563654422047,1.39543560699414,0.258109585452795,3.40298794238366,0.243091936684145,0.200076425033938,3.00799832534956,0.649981248587788,0.387130406981108,0.157633200416792,2.9829276375671,0.0591642243891004,18.7542509577136,10.6156110464036,0.32580169723599,2.77540571462787,0.229719747803188,1.02801255344396,2.74310741048201,2.88053273916151,0.48043673960773,0.276155707137658,2.64559699793195,1.14083396229141,25.7825975971347,13.9619904345788,3.87881833815107,23.4513295745443,3.50644118303094,1.68511636590027,3.82320909812443,17.4787280839356,0.745187771269685,0.17273613873692,2.11782229361748,0.787928026861601,0.642296671131078,0.929500673851155,20.0329226068962,0.0647203151934646,0.828834470295407,16.6994639685813,1.1060202789131,0.128212114383228,428.1280082899
"218",218,16,"SH3",NA,1130,"Wt","Oxt","S","G16","3b","3b","3b","G16bStart.3.","G16bPre.3.","G16bPost.3.","16-SH3-1130","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bStart.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1130_processed/G16bStart.3.RegReady/stats-volumes/concat_of_G16bStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1130-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1130_processed/G16bStart.3.RegReady/stats-volumes/concat_of_G16bStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1130-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4,12.4423224504921,1.37906367724854,0.433113533663834,9.6013175019269,5.20597647188354,1.24813126267582,43.936911908353,0.799091795115213,1.31216772044643,0.962796549879027,0.458547157431239,9.25416396576213,42.036469561953,8.43031762787116,76.1957611770294,2.45543506761377,5.44338161006439,9.15570397312325,15.2051554528326,1.3701105120131,0.279684139285276,3.49893084238201,0.230380638060046,0.204961859766008,3.09826994906097,0.649209806979609,0.396366167648566,0.161251316184085,2.86224064395472,0.0621945526905425,18.7881305922858,10.5915028286601,0.303557406783106,2.79754042337646,0.214311399088749,1.08839904827719,2.69347159915862,3.08268663759287,0.478810569037154,0.293161344134542,2.47482839990235,1.10565844741912,25.4519774131067,13.8154275257385,3.87089060938716,23.1825344937766,3.5170951233684,1.65004762294927,3.99189090464061,16.9848605375003,0.758808582827057,0.188870967803996,2.29631014047475,0.81982280202741,0.705810838833323,0.98291843773025,21.0003673575556,0.0695902219025096,0.777974313771796,17.7737856918511,1.19276366381767,0.121097852843051,441.834332691012
"219",219,16,"SH3",NA,1130,"Wt","Oxt","S","G16","3b","3b","3b","G16bStart.3.","G16bPre.3.","G16bPost.3.","16-SH3-1130","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G16bPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1130_processed/G16bPre.3.RegReady/stats-volumes/concat_of_G16bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1130-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/16-SH3-1130_processed/G16bPre.3.RegReady/stats-volumes/concat_of_G16bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_16-SH3-1130-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1,13.1114418945949,1.41810712384113,0.460193860278332,9.73459274869716,5.31688858337302,1.29554261201402,43.7615773605604,0.880664490434607,1.41133186181544,1.02275477826375,0.475824033391742,9.40655581579337,41.6236772402772,8.33260075675543,77.3697545938301,2.69515655785796,5.58385465584176,9.4831906981962,15.4691501555017,1.47874233350474,0.293958544481227,3.64862419082377,0.242996006756005,0.205802954250261,3.36684955491347,0.675555805557302,0.404541343114497,0.168234432646005,3.01900291594102,0.062957546137744,19.6038027535449,11.0150058741474,0.313566593101165,2.98552898433022,0.246585290973262,1.16714550712329,2.83414795907139,3.49035858867665,0.499688417371445,0.287265112738963,2.64095393083062,1.15372342196934,26.4823959696536,14.5335748943828,3.9866822060939,24.8160044711461,3.67145922542201,1.7598440529974,3.98656286873211,17.8060130194229,0.776360750652856,0.182233988210124,2.24249874615544,0.849678637063221,0.700884860488835,1.03812685525026,21.8798380974256,0.0683546345775565,0.866730938445233,17.8726687123702,1.25262774273446,0.13586938705487,453.566307941603
