"","Group","Strain","Cage","ID","Genotype","Treatment","Strains","GroupName","StartCoil","PreCoil","PostCoil","StartPath","PrePath","PostPath","group","timepoint","file","AbsPath","RelPath","Age","AgeMinus9"
"308",6,"16P",NA,92,"Mut","Pl","P","G6","6b","7a","3b","G6bStart.6.","G6aPre.7.","G6bPost.3.","6-16P-92","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6bStart.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-92_processed/G6bStart.6.RegReady/stats-volumes/concat_of_G6bStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-92-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-92_processed/G6bStart.6.RegReady/stats-volumes/concat_of_G6bStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-92-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"309",6,"16P",NA,92,"Mut","Pl","P","G6","6b","7a","3b","G6bStart.6.","G6aPre.7.","G6bPost.3.","6-16P-92","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G6bPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-92_processed/G6bPost.3.RegReady/stats-volumes/concat_of_G6bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-92-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/6-16P-92_processed/G6bPost.3.RegReady/stats-volumes/concat_of_G6bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_6-16P-92-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"310",7,"16P",NA,140,"Wt","Oxt","P","G7","1b","6a","3b","G7bStart.1.","G7aPre.6.","G7bPost.3.","7-16P-140","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPre.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-140_processed/G7aPre.6.RegReady/stats-volumes/concat_of_G7aPre.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-140-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-140_processed/G7aPre.6.RegReady/stats-volumes/concat_of_G7aPre.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-140-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"311",7,"16P",NA,140,"Wt","Oxt","P","G7","1b","6a","3b","G7bStart.1.","G7aPre.6.","G7bPost.3.","7-16P-140","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-140_processed/G7bPost.3.RegReady/stats-volumes/concat_of_G7bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-140-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-140_processed/G7bPost.3.RegReady/stats-volumes/concat_of_G7bPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-140-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"312",7,"16P",NA,141,"Wt","Pl","P","G7","2b","7a","4b","G7bStart.2.","G7aPre.7.","G7bPost.4.","7-16P-141","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-141_processed/G7aPre.7.RegReady/stats-volumes/concat_of_G7aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-141-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-141_processed/G7aPre.7.RegReady/stats-volumes/concat_of_G7aPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-141-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"313",7,"16P",NA,141,"Wt","Pl","P","G7","2b","7a","4b","G7bStart.2.","G7aPre.7.","G7bPost.4.","7-16P-141","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-141_processed/G7bPost.4.RegReady/stats-volumes/concat_of_G7bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-141-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-141_processed/G7bPost.4.RegReady/stats-volumes/concat_of_G7bPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-141-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"314",7,"16P",NA,148,"Wt","Oxt","P","G7","3b","4a","5b","G7bStart.3.","G7aPre.4.","G7bPost.5.","7-16P-148","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bStart.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-148_processed/G7bStart.3.RegReady/stats-volumes/concat_of_G7bStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-148-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-148_processed/G7bStart.3.RegReady/stats-volumes/concat_of_G7bStart.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-148-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"315",7,"16P",NA,148,"Wt","Oxt","P","G7","3b","4a","5b","G7bStart.3.","G7aPre.4.","G7bPost.5.","7-16P-148","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-148_processed/G7aPre.4.RegReady/stats-volumes/concat_of_G7aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-148-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-148_processed/G7aPre.4.RegReady/stats-volumes/concat_of_G7aPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-148-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"316",7,"16P",NA,148,"Wt","Oxt","P","G7","3b","4a","5b","G7bStart.3.","G7aPre.4.","G7bPost.5.","7-16P-148","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPost.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-148_processed/G7bPost.5.RegReady/stats-volumes/concat_of_G7bPost.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-148-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-148_processed/G7bPost.5.RegReady/stats-volumes/concat_of_G7bPost.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-148-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"317",7,"16P",NA,149,"Wt","Pl","P","G7","4b","5a","6b","G7bStart.4.","G7aPre.5.","G7bPost.6.","7-16P-149","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPre.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-149_processed/G7aPre.5.RegReady/stats-volumes/concat_of_G7aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-149-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-149_processed/G7aPre.5.RegReady/stats-volumes/concat_of_G7aPre.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-149-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"318",7,"16P",NA,149,"Wt","Pl","P","G7","4b","5a","6b","G7bStart.4.","G7aPre.5.","G7bPost.6.","7-16P-149","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-149_processed/G7bPost.6.RegReady/stats-volumes/concat_of_G7bPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-149-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-149_processed/G7bPost.6.RegReady/stats-volumes/concat_of_G7bPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-149-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"319",7,"16P",NA,154,"Wt","Oxt","P","G7","4a","1b","4a","G7aStart.4.","G7bPre.1.","G7aPost.4.","7-16P-154","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-154_processed/G7bPre.1.RegReady/stats-volumes/concat_of_G7bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-154-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-154_processed/G7bPre.1.RegReady/stats-volumes/concat_of_G7bPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-154-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"320",7,"16P",NA,154,"Wt","Oxt","P","G7","4a","1b","4a","G7aStart.4.","G7bPre.1.","G7aPost.4.","7-16P-154","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPost.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-154_processed/G7aPost.4.RegReady/stats-volumes/concat_of_G7aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-154-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-154_processed/G7aPost.4.RegReady/stats-volumes/concat_of_G7aPost.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-154-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"321",7,"16P",NA,155,"Mut","Pl","P","G7","6a","3b","5a","G7aStart.6.","G7bPre.3.","G7aPost.5.","7-16P-155","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aStart.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-155_processed/G7aStart.6.RegReady/stats-volumes/concat_of_G7aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-155-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-155_processed/G7aStart.6.RegReady/stats-volumes/concat_of_G7aStart.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-155-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"322",7,"16P",NA,155,"Mut","Pl","P","G7","6a","3b","5a","G7aStart.6.","G7bPre.3.","G7aPost.5.","7-16P-155","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-155_processed/G7bPre.3.RegReady/stats-volumes/concat_of_G7bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-155-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-155_processed/G7bPre.3.RegReady/stats-volumes/concat_of_G7bPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-155-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"323",7,"16P",NA,155,"Mut","Pl","P","G7","6a","3b","5a","G7aStart.6.","G7bPre.3.","G7aPost.5.","7-16P-155","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPost.5.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-155_processed/G7aPost.5.RegReady/stats-volumes/concat_of_G7aPost.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-155-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-155_processed/G7aPost.5.RegReady/stats-volumes/concat_of_G7aPost.5.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-155-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"324",7,"16P",NA,156,"Mut","Oxt","P","G7","7a","4b","6a","G7aStart.7.","G7bPre.4.","G7aPost.6.","7-16P-156","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPre.4.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-156_processed/G7bPre.4.RegReady/stats-volumes/concat_of_G7bPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-156-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-156_processed/G7bPre.4.RegReady/stats-volumes/concat_of_G7bPre.4.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-156-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"325",7,"16P",NA,156,"Mut","Oxt","P","G7","7a","4b","6a","G7aStart.7.","G7bPre.4.","G7aPost.6.","7-16P-156","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPost.6.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-156_processed/G7aPost.6.RegReady/stats-volumes/concat_of_G7aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-156-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-156_processed/G7aPost.6.RegReady/stats-volumes/concat_of_G7aPost.6.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-156-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"326",7,"16P",NA,164,"Mut","Oxt","P","G7","3a","7b","1b","G7aStart.3.","G7bPre.7.","G7bPost.1.","7-16P-164","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPre.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-164_processed/G7bPre.7.RegReady/stats-volumes/concat_of_G7bPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-164-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-164_processed/G7bPre.7.RegReady/stats-volumes/concat_of_G7bPre.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-164-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"327",7,"16P",NA,164,"Mut","Oxt","P","G7","3a","7b","1b","G7aStart.3.","G7bPre.7.","G7bPost.1.","7-16P-164","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-164_processed/G7bPost.1.RegReady/stats-volumes/concat_of_G7bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-164-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-164_processed/G7bPost.1.RegReady/stats-volumes/concat_of_G7bPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-164-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"328",7,"16P",NA,169,"Wt","Pl","P","G7","6b","1a","1a","G7bStart.6.","G7aPre.1.","G7aPost.1.","7-16P-169","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPre.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-169_processed/G7aPre.1.RegReady/stats-volumes/concat_of_G7aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-169-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-169_processed/G7aPre.1.RegReady/stats-volumes/concat_of_G7aPre.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-169-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"329",7,"16P",NA,169,"Wt","Pl","P","G7","6b","1a","1a","G7bStart.6.","G7aPre.1.","G7aPost.1.","7-16P-169","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPost.1.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-169_processed/G7aPost.1.RegReady/stats-volumes/concat_of_G7aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-169-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-169_processed/G7aPost.1.RegReady/stats-volumes/concat_of_G7aPost.1.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-169-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
"330",7,"16P",NA,170,"Mut","Oxt","P","G7","7b","3a","3a","G7bStart.7.","G7aPre.3.","G7aPost.3.","7-16P-170","StartFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7bStart.7.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-170_processed/G7bStart.7.RegReady/stats-volumes/concat_of_G7bStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-170-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-170_processed/G7bStart.7.RegReady/stats-volumes/concat_of_G7bStart.7.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-170-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",5,-4
"331",7,"16P",NA,170,"Mut","Oxt","P","G7","7b","3a","3a","G7bStart.7.","G7aPre.3.","G7aPost.3.","7-16P-170","PreFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPre.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-170_processed/G7aPre.3.RegReady/stats-volumes/concat_of_G7aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-170-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-170_processed/G7aPre.3.RegReady/stats-volumes/concat_of_G7aPre.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-170-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",8,1
"332",7,"16P",NA,170,"Mut","Oxt","P","G7","7b","3a","3a","G7bStart.7.","G7aPre.3.","G7aPost.3.","7-16P-170","PostFullPath","/hpf/largeprojects/MICe/zsu/CCP_Raw/InVivo/Edited/RegReady/G7aPost.3.RegReady.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-170_processed/G7aPost.3.RegReady/stats-volumes/concat_of_G7aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-170-nlin-3_lsq12_and_nlin_inverted_displ_log_det_abs_fwhm0.2.mnc","/hpf/largeprojects/MICe/zsu/CCP_Registrations/InVivo/Oct2016_2/TwoLevelReg_CCPOxy_Oct2016_2_first_level/7-16P-170_processed/G7aPost.3.RegReady/stats-volumes/concat_of_G7aPost.3.RegReady_N_I_lsq6_lsq12_and_nlin_and_concat_of_identity_xfm_and_7-16P-170-nlin-3_lsq12_and_nlin__concat_inverted_linear_part_displ_log_det_rel_fwhm0.2.mnc",9,0
